name,agent.tau,agent.epsilon_decay,agent.learning_rate,training.main_seed,training.batch_size,final_mean,final_sd
Step4_DQNAgent-20260105-1718,0.03,0.983,0.00075,514,128,500,0
Step4_DQNAgent-20260105-1720,0.03,0.983,0.00075,515,128,203.9285714,7.858246676
Step4_DQNAgent-20260105-1730,0.03,0.983,0.00075,516,128,500,0
Step4_DQNAgent-20260105-1742,0.03,0.983,0.00075,517,128,500,0
Step4_DQNAgent-20260105-1750,0.03,0.983,0.00075,518,128,500,0
Step4_DQNAgent-20260105-1758,0.03,0.983,0.00075,519,128,251.2285714,99.34157113
Step4_DQNAgent-20260105-1809,0.03,0.983,0.00075,520,128,500,0
Step4_DQNAgent-20260105-1810,0.03,0.983,0.00075,501,256,269.3571429,78.74770486
Step4_DQNAgent-20260105-1820,0.03,0.983,0.00075,502,256,478.6857143,37.57375332
Step4_DQNAgent-20260105-1830,0.03,0.983,0.00075,503,256,169.5,82.41060091
Step4_DQNAgent-20260105-1836,0.03,0.983,0.00075,504,256,500,0
Step4_DQNAgent-20260105-1845,0.03,0.983,0.00075,505,256,500,0
Step4_DQNAgent-20260105-1900,0.03,0.983,0.00075,506,256,500,0
Step4_DQNAgent-20260105-1906,0.03,0.983,0.00075,507,256,373.5571429,19.50064886
Step4_DQNAgent-20260105-1917,0.03,0.983,0.00075,508,256,500,0
Step4_DQNAgent-20260105-1921,0.03,0.983,0.00075,509,256,249.6285714,61.99082223
Step4_DQNAgent-20260105-1944,0.03,0.983,0.00075,510,256,500,0
Step4_DQNAgent-20260105-1950,0.03,0.983,0.00075,511,256,479.6,96.40678696
Step4_DQNAgent-20260105-2005,0.03,0.983,0.00075,512,256,43.22857143,54.81557949
Step4_DQNAgent-20260105-2007,0.03,0.983,0.00075,513,256,274.9571429,57.07950238
Step4_DQNAgent-20260105-2013,0.03,0.983,0.00075,514,256,500,0
Step4_DQNAgent-20260105-2017,0.03,0.983,0.00075,515,256,500,0
Step4_DQNAgent-20260105-2031,0.03,0.983,0.00075,516,256,281.4571429,59.90437277
Step4_DQNAgent-20260105-2041,0.03,0.983,0.00075,517,256,78.87142857,39.33479791
Step4_DQNAgent-20260105-2051,0.03,0.983,0.00075,518,256,488.8285714,17.36578856
Step4_DQNAgent-20260105-2057,0.03,0.983,0.00075,519,256,489.6142857,35.595061
Step4_DQNAgent-20260105-2110,0.03,0.983,0.00075,520,256,500,0
Step4_DQNAgent-20260105-2111,0.06,0.983,0.00075,501,64,178.5142857,11.99612182
Step4_DQNAgent-20260105-2117,0.06,0.983,0.00075,502,64,330.2857143,160.765503
Step4_DQNAgent-20260105-2137,0.06,0.983,0.00075,503,64,346.4857143,97.11506325
Step4_DQNAgent-20260105-2138,0.06,0.983,0.00075,504,64,482.6142857,14.27914849
Step4_DQNAgent-20260105-2154,0.06,0.983,0.00075,505,64,34.22857143,4.748447652
Step4_DQNAgent-20260105-2202,0.06,0.983,0.00075,506,64,340.2428571,18.9219719
Step4_DQNAgent-20260105-2203,0.06,0.983,0.00075,507,64,162.0857143,12.66349405
Step4_DQNAgent-20260105-2211,0.06,0.983,0.00075,508,64,111.6428571,4.222510135
Step4_DQNAgent-20260105-2217,0.06,0.983,0.00075,509,64,271.7285714,10.26494928
Step4_DQNAgent-20260105-2228,0.06,0.983,0.00075,510,64,500,0
Step4_DQNAgent-20260105-2229,0.06,0.983,0.00075,511,64,336.9857143,126.0491393
Step4_DQNAgent-20260105-2240,0.06,0.983,0.00075,512,64,338.9714286,11.82246219
Step4_DQNAgent-20260105-2240,0.06,0.983,0.00075,513,64,158.9571429,10.76825455
Step4_DQNAgent-20260105-2248,0.06,0.983,0.00075,514,64,327.3,139.6728167
Step4_DQNAgent-20260105-2251,0.06,0.983,0.00075,515,64,132.2857143,33.4263125
Step4_DQNAgent-20260105-2258,0.06,0.983,0.00075,516,64,325.1,137.4728181
Step4_DQNAgent-20260105-2313,0.06,0.983,0.00075,517,64,142.9857143,6.02730183
Step4_DQNAgent-20260105-2313,0.06,0.983,0.00075,518,64,500,0
Step4_DQNAgent-20260105-2320,0.06,0.983,0.00075,519,64,500,0
Step4_DQNAgent-20260105-2339,0.06,0.983,0.00075,520,64,500,0
Step4_DQNAgent-20260105-2341,0.06,0.983,0.00075,501,128,499.4857143,4.271977987
Step4_DQNAgent-20260105-2354,0.06,0.983,0.00075,502,128,131.0857143,6.323974467
Step4_DQNAgent-20260105-2357,0.06,0.983,0.00075,503,128,500,0
Step4_DQNAgent-20260106-0009,0.06,0.983,0.00075,504,128,167.3285714,4.204492253
Step4_DQNAgent-20260106-0010,0.06,0.983,0.00075,505,128,416.5714286,108.7713948
Step4_DQNAgent-20260106-0028,0.06,0.983,0.00075,506,128,202.8428571,14.64497546
Step4_DQNAgent-20260106-0030,0.06,0.983,0.00075,507,128,117.4428571,8.328326387
Step4_DQNAgent-20260106-0037,0.06,0.983,0.00075,508,128,404.2857143,113.8847968
Step4_DQNAgent-20260106-0040,0.06,0.983,0.00075,509,128,500,0
Step4_DQNAgent-20260106-0054,0.06,0.983,0.00075,510,128,301.7285714,10.64615481
Step4_DQNAgent-20260106-0103,0.06,0.983,0.00075,511,128,477.6142857,80.78795753
Step4_DQNAgent-20260106-0109,0.06,0.983,0.00075,512,128,150.3142857,5.349346708
Step4_DQNAgent-20260106-0115,0.06,0.983,0.00075,513,128,286.2,32.19964507
Step4_DQNAgent-20260106-0123,0.06,0.983,0.00075,514,128,500,0
Step4_DQNAgent-20260106-0124,0.06,0.983,0.00075,515,128,154.3285714,41.79635029
Step4_DQNAgent-20260106-0132,0.06,0.983,0.00075,516,128,122.0714286,2.679666443
Step4_DQNAgent-20260106-0146,0.06,0.983,0.00075,517,128,205.3,13.14572174
Step4_DQNAgent-20260106-0153,0.06,0.983,0.00075,518,128,500,0
Step4_DQNAgent-20260106-0156,0.06,0.983,0.00075,519,128,387.4142857,33.73785193
Step4_DQNAgent-20260106-0207,0.06,0.983,0.00075,520,128,414.7857143,13.43225633
Step4_DQNAgent-20260106-0215,0.06,0.983,0.00075,501,256,405.8142857,88.98736553
Step4_DQNAgent-20260106-0222,0.06,0.983,0.00075,502,256,500,0
Step4_DQNAgent-20260106-0228,0.06,0.983,0.00075,503,256,440.6571429,91.00531942
Step4_DQNAgent-20260106-0236,0.06,0.983,0.00075,504,256,56.6,37.56305175
Step4_DQNAgent-20260106-0242,0.06,0.983,0.00075,505,256,105.4285714,139.6381621
Step4_DQNAgent-20260106-0251,0.06,0.983,0.00075,506,256,358.5285714,120.6003697
Step4_DQNAgent-20260106-0255,0.06,0.983,0.00075,507,256,399.9571429,117.8932248
Step4_DQNAgent-20260106-0305,0.06,0.983,0.00075,508,256,137.7857143,4.988251503
Step4_DQNAgent-20260106-0305,0.06,0.983,0.00075,509,256,500,0
Step4_DQNAgent-20260106-0323,0.06,0.983,0.00075,510,256,371.5714286,53.73787476
Step4_DQNAgent-20260106-0330,0.06,0.983,0.00075,511,256,302.4,55.79539151
Step4_DQNAgent-20260106-0343,0.06,0.983,0.00075,512,256,500,0
Step4_DQNAgent-20260106-0347,0.06,0.983,0.00075,513,256,500,0
Step4_DQNAgent-20260106-0358,0.06,0.983,0.00075,514,256,418.5428571,87.37009716
Step4_DQNAgent-20260106-0401,0.06,0.983,0.00075,515,256,500,0
Step4_DQNAgent-20260106-0412,0.06,0.983,0.00075,516,256,500,0
Step4_DQNAgent-20260106-0420,0.06,0.983,0.00075,517,256,500,0
Step4_DQNAgent-20260106-0433,0.06,0.983,0.00075,518,256,131.1428571,4.888136409
Step4_DQNAgent-20260106-0435,0.06,0.983,0.00075,519,256,176.0428571,32.32576845
Step4_DQNAgent-20260106-0443,0.06,0.983,0.00075,520,256,500,0
Step4_DQNAgent-20260106-0453,0.015,0.983,0.00152,501,64,500,0
Step4_DQNAgent-20260106-0504,0.015,0.983,0.00152,502,64,500,0
Step4_DQNAgent-20260106-0511,0.015,0.983,0.00152,503,64,196.2857143,5.01467235
Step4_DQNAgent-20260106-0522,0.015,0.983,0.00152,504,64,500,0
Step4_DQNAgent-20260106-0524,0.015,0.983,0.00152,505,64,207.4428571,16.60175181
Step4_DQNAgent-20260106-0544,0.015,0.983,0.00152,506,64,211.6285714,25.99569823
Step4_DQNAgent-20260106-0549,0.015,0.983,0.00152,507,64,499.4571429,4.509310097
Step4_DQNAgent-20260106-0555,0.015,0.983,0.00152,508,64,496.7142857,12.81086911
Step4_DQNAgent-20260106-0603,0.015,0.983,0.00152,509,64,500,0
Step4_DQNAgent-20260106-0617,0.015,0.983,0.00152,510,64,500,0
Step4_DQNAgent-20260106-0619,0.015,0.983,0.00152,511,64,126.7571429,114.9394171
Step4_DQNAgent-20260106-0630,0.015,0.983,0.00152,512,64,500,0
Step4_DQNAgent-20260106-0634,0.015,0.983,0.00152,513,64,367.3,16.1336826
Step4_DQNAgent-20260106-0644,0.015,0.983,0.00152,514,64,286.9285714,239.0053389
Step4_DQNAgent-20260106-0647,0.015,0.983,0.00152,515,64,500,0
Step4_DQNAgent-20260106-0702,0.015,0.983,0.00152,516,64,85.74285714,13.52636126
Step4_DQNAgent-20260106-0703,0.015,0.983,0.00152,517,64,157.3714286,59.06078501
Step4_DQNAgent-20260106-0711,0.015,0.983,0.00152,518,64,312.1857143,27.83589299
Step4_DQNAgent-20260106-0716,0.015,0.983,0.00152,519,64,135.7714286,8.453522391
Step4_DQNAgent-20260106-0725,0.015,0.983,0.00152,520,64,500,0
Step4_DQNAgent-20260106-0733,0.015,0.983,0.00152,501,128,342.7428571,224.8012256
Step4_DQNAgent-20260106-0741,0.015,0.983,0.00152,502,128,216.9857143,3.631185785
Step4_DQNAgent-20260106-0750,0.015,0.983,0.00152,503,128,220.9142857,3.263402506
Step4_DQNAgent-20260106-0757,0.015,0.983,0.00152,504,128,500,0
Step4_DQNAgent-20260106-0807,0.015,0.983,0.00152,505,128,471.6571429,85.04837039
Step4_DQNAgent-20260106-0819,0.015,0.983,0.00152,506,128,500,0
Step4_DQNAgent-20260106-0825,0.015,0.983,0.00152,507,128,500,0
Step4_DQNAgent-20260106-0834,0.015,0.983,0.00152,508,128,500,0
Step4_DQNAgent-20260106-0841,0.015,0.983,0.00152,509,128,313.5571429,219.4433631
Step4_DQNAgent-20260106-0902,0.015,0.983,0.00152,510,128,337.4142857,141.7519456
Step4_DQNAgent-20260106-0903,0.015,0.983,0.00152,511,128,117.7285714,2.92243259
Step4_DQNAgent-20260106-0919,0.015,0.983,0.00152,512,128,360.9714286,56.54327582
Step4_DQNAgent-20260106-0919,0.015,0.983,0.00152,513,128,191.9857143,12.53622506
Step4_DQNAgent-20260106-0930,0.015,0.983,0.00152,514,128,58.8,6.33493714
Step4_DQNAgent-20260106-0931,0.015,0.983,0.00152,515,128,500,0
Step4_DQNAgent-20260106-0948,0.015,0.983,0.00152,516,128,164.9,3.88826072
Step4_DQNAgent-20260106-0950,0.015,0.983,0.00152,517,128,183.3571429,10.53705803
Step4_DQNAgent-20260106-1003,0.015,0.983,0.00152,518,128,500,0
Step4_DQNAgent-20260106-1006,0.015,0.983,0.00152,519,128,500,0
Step4_DQNAgent-20260106-1024,0.015,0.983,0.00152,520,128,500,0
Step4_DQNAgent-20260106-1028,0.015,0.983,0.00152,501,256,500,0
Step4_DQNAgent-20260106-1044,0.015,0.983,0.00152,502,256,152.7285714,3.413927058
Step4_DQNAgent-20260106-1046,0.015,0.983,0.00152,503,256,352.1714286,67.72127149
Step4_DQNAgent-20260106-1113,0.015,0.983,0.00152,504,256,418.0571429,164.4353877
Step4_DQNAgent-20260106-1118,0.015,0.983,0.00152,505,256,141.2,5.153639491
Step4_DQNAgent-20260106-1136,0.015,0.983,0.00152,506,256,128.1142857,3.631382488
Step4_DQNAgent-20260106-1139,0.015,0.983,0.00152,507,256,500,0
Step4_DQNAgent-20260106-1150,0.015,0.983,0.00152,508,256,325.4,103.0221058
Step4_DQNAgent-20260106-1200,0.015,0.983,0.00152,509,256,500,0
Step4_DQNAgent-20260106-1218,0.015,0.983,0.00152,510,256,490.5142857,31.75744811
Step4_DQNAgent-20260106-1221,0.015,0.983,0.00152,511,256,32.88571429,25.16150283
Step4_DQNAgent-20260106-1238,0.015,0.983,0.00152,512,256,143.6142857,97.91399912
Step4_DQNAgent-20260106-1241,0.015,0.983,0.00152,513,256,184.8857143,5.683416621
Step4_DQNAgent-20260106-1302,0.015,0.983,0.00152,514,256,310.2714286,204.0663003
Step4_DQNAgent-20260106-1303,0.015,0.983,0.00152,515,256,500,0
Step4_DQNAgent-20260106-1321,0.015,0.983,0.00152,516,256,407.5571429,72.52322499
Step4_DQNAgent-20260106-1330,0.015,0.983,0.00152,517,256,240.0714286,33.9585131
Step4_DQNAgent-20260106-1345,0.015,0.983,0.00152,518,256,500,0
Step4_DQNAgent-20260106-1405,0.015,0.983,0.00152,519,256,101.6,3.781156286
Step4_DQNAgent-20260106-1408,0.015,0.983,0.00152,520,256,500,0
Step4_DQNAgent-20260106-1423,0.03,0.983,0.00152,501,64,256.5714286,7.781978134
Step4_DQNAgent-20260106-1427,0.03,0.983,0.00152,502,64,365.0571429,143.1377843
Step4_DQNAgent-20260106-1439,0.03,0.983,0.00152,503,64,251.6,129.0945833
Step4_DQNAgent-20260106-1440,0.03,0.983,0.00152,504,64,500,0
Step4_DQNAgent-20260106-1447,0.03,0.983,0.00152,505,64,500,0
Step4_DQNAgent-20260106-1502,0.03,0.983,0.00152,506,64,500,0
Step4_DQNAgent-20260106-1507,0.03,0.983,0.00152,507,64,92.8,24.40936588
Step4_DQNAgent-20260106-1516,0.03,0.983,0.00152,508,64,500,0
Step4_DQNAgent-20260106-1521,0.03,0.983,0.00152,509,64,253.7428571,92.63949878
Step4_DQNAgent-20260106-1534,0.03,0.983,0.00152,510,64,500,0
Step4_DQNAgent-20260106-1541,0.03,0.983,0.00152,511,64,465.5285714,77.4158938
Step4_DQNAgent-20260106-1549,0.03,0.983,0.00152,512,64,500,0
Step4_DQNAgent-20260106-1554,0.03,0.983,0.00152,513,64,500,0
Step4_DQNAgent-20260106-1605,0.03,0.983,0.00152,514,64,500,0
Step4_DQNAgent-20260106-1605,0.03,0.983,0.00152,515,64,81.14285714,150.4723312
Step4_DQNAgent-20260106-1615,0.03,0.983,0.00152,516,64,426.1,77.90839859
Step4_DQNAgent-20260106-1625,0.03,0.983,0.00152,517,64,193.5571429,48.12769791
Step4_DQNAgent-20260106-1635,0.03,0.983,0.00152,518,64,454.2428571,6.889817983
Step4_DQNAgent-20260106-1638,0.03,0.983,0.00152,519,64,247.8142857,123.1056797
Step4_DQNAgent-20260106-1652,0.03,0.983,0.00152,520,64,495.3428571,27.36519464
Step4_DQNAgent-20260106-1658,0.03,0.983,0.00152,501,128,155.8142857,19.58519328
Step4_DQNAgent-20260106-1706,0.03,0.983,0.00152,502,128,500,0
Step4_DQNAgent-20260106-1709,0.03,0.983,0.00152,503,128,322.3428571,86.97337617
Step4_DQNAgent-20260106-1719,0.03,0.983,0.00152,504,128,489.9857143,22.81446462
Step4_DQNAgent-20260106-1723,0.03,0.983,0.00152,505,128,330.7142857,70.38935448
Step4_DQNAgent-20260106-1740,0.03,0.983,0.00152,506,128,385.0714286,20.40610653
Step4_DQNAgent-20260106-1741,0.03,0.983,0.00152,507,128,117.4285714,63.46710541
Step4_DQNAgent-20260106-1803,0.03,0.983,0.00152,508,128,188.6,4.802975268
Step4_DQNAgent-20260106-1806,0.03,0.983,0.00152,509,128,500,0
Step4_DQNAgent-20260106-1826,0.03,0.983,0.00152,510,128,166,80.57046605
Step4_DQNAgent-20260106-1827,0.03,0.983,0.00152,511,128,192.8142857,236.1367215
Step4_DQNAgent-20260106-1840,0.03,0.983,0.00152,512,128,165.2857143,8.691774202
Step4_DQNAgent-20260106-1844,0.03,0.983,0.00152,513,128,317.4857143,153.6108016
Step4_DQNAgent-20260106-1853,0.03,0.983,0.00152,514,128,419.7285714,17.48053728
Step4_DQNAgent-20260106-1858,0.03,0.983,0.00152,515,128,144.9285714,2.344119869
Step4_DQNAgent-20260106-1909,0.03,0.983,0.00152,516,128,500,0
Step4_DQNAgent-20260106-1919,0.03,0.983,0.00152,517,128,243.4142857,6.675098409
Step4_DQNAgent-20260106-1932,0.03,0.983,0.00152,518,128,396.2285714,15.21293757
Step4_DQNAgent-20260106-1932,0.03,0.983,0.00152,519,128,500,0
Step4_DQNAgent-20260106-1944,0.03,0.983,0.00152,520,128,500,0
Step4_DQNAgent-20260106-1952,0.03,0.983,0.00152,501,256,500,0
Step4_DQNAgent-20260106-2004,0.03,0.983,0.00152,502,256,500,0
Step4_DQNAgent-20260106-2011,0.03,0.983,0.00152,503,256,482.9714286,9.083692497
Step4_DQNAgent-20260106-2028,0.03,0.983,0.00152,504,256,10.5,1.024695077
Step4_DQNAgent-20260106-2030,0.03,0.983,0.00152,505,256,402.0428571,109.1518517
Step4_DQNAgent-20260106-2047,0.03,0.983,0.00152,506,256,500,0
Step4_DQNAgent-20260106-2049,0.03,0.983,0.00152,507,256,489.6285714,8.861105105
Step4_DQNAgent-20260106-2105,0.03,0.983,0.00152,508,256,500,0
Step4_DQNAgent-20260106-2110,0.03,0.983,0.00152,509,256,128.9857143,2.895774543
Step4_DQNAgent-20260106-2129,0.03,0.983,0.00152,510,256,448.0285714,120.3859236
Step4_DQNAgent-20260106-2135,0.03,0.983,0.00152,511,256,500,0
Step4_DQNAgent-20260106-2150,0.03,0.983,0.00152,512,256,339.9428571,95.14303303
Step4_DQNAgent-20260106-2158,0.03,0.983,0.00152,513,256,195.1428571,5.163846059
Step4_DQNAgent-20260106-2207,0.03,0.983,0.00152,514,256,447.3,79.48716878
Step4_DQNAgent-20260106-2216,0.03,0.983,0.00152,515,256,265.2857143,169.6550402
Step4_DQNAgent-20260106-2232,0.03,0.983,0.00152,516,256,500,0
Step4_DQNAgent-20260106-2234,0.03,0.983,0.00152,517,256,500,0
Step4_DQNAgent-20260106-2252,0.03,0.983,0.00152,518,256,119.9428571,6.572422285
Step4_DQNAgent-20260106-2256,0.03,0.983,0.00152,519,256,500,0
Step4_DQNAgent-20260106-2316,0.03,0.983,0.00152,520,256,500,0
Step4_DQNAgent-20260106-2318,0.06,0.983,0.00152,501,64,307.3857143,149.7106059
Step4_DQNAgent-20260106-2336,0.06,0.983,0.00152,502,64,272.1571429,98.81723906
Step4_DQNAgent-20260106-2340,0.06,0.983,0.00152,503,64,264.1285714,40.51628294
Step4_DQNAgent-20260106-2348,0.06,0.983,0.00152,504,64,500,0
Step4_DQNAgent-20260106-2350,0.06,0.983,0.00152,505,64,491.5142857,54.99421862
Step4_DQNAgent-20260107-0004,0.06,0.983,0.00152,506,64,500,0
Step4_DQNAgent-20260107-0011,0.06,0.983,0.00152,507,64,170.4428571,122.0597788
Step4_DQNAgent-20260107-0019,0.06,0.983,0.00152,508,64,500,0
Step4_DQNAgent-20260107-0023,0.06,0.983,0.00152,509,64,333,140.5504485
Step4_DQNAgent-20260107-0041,0.06,0.983,0.00152,510,64,115.8285714,4.306047006
Step4_DQNAgent-20260107-0042,0.06,0.983,0.00152,511,64,47.92857143,69.92267595
Step4_DQNAgent-20260107-0054,0.06,0.983,0.00152,512,64,500,0
Step4_DQNAgent-20260107-0059,0.06,0.983,0.00152,513,64,273.9714286,82.08670876
Step4_DQNAgent-20260107-0108,0.06,0.983,0.00152,514,64,188.3571429,4.02149835
Step4_DQNAgent-20260107-0109,0.06,0.983,0.00152,515,64,462.4285714,84.32192927
Step4_DQNAgent-20260107-0120,0.06,0.983,0.00152,516,64,500,0
Step4_DQNAgent-20260107-0128,0.06,0.983,0.00152,517,64,162.2285714,5.969377638
Step4_DQNAgent-20260107-0140,0.06,0.983,0.00152,518,64,344.4,14.41269282
Step4_DQNAgent-20260107-0142,0.06,0.983,0.00152,519,64,500,0
Step4_DQNAgent-20260107-0159,0.06,0.983,0.00152,520,64,500,0
Step4_DQNAgent-20260107-0159,0.06,0.983,0.00152,501,128,128.7285714,4.674922241
Step4_DQNAgent-20260107-0213,0.06,0.983,0.00152,502,128,168.1,3.961060464
Step4_DQNAgent-20260107-0217,0.06,0.983,0.00152,503,128,500,0
Step4_DQNAgent-20260107-0233,0.06,0.983,0.00152,504,128,500,0
Step4_DQNAgent-20260107-0236,0.06,0.983,0.00152,505,128,496.6285714,19.65863782
Step4_DQNAgent-20260107-0258,0.06,0.983,0.00152,506,128,182.8428571,35.87662817
Step4_DQNAgent-20260107-0258,0.06,0.983,0.00152,507,128,500,0
Step4_DQNAgent-20260107-0309,0.06,0.983,0.00152,508,128,500,0
Step4_DQNAgent-20260107-0315,0.06,0.983,0.00152,509,128,500,0
Step4_DQNAgent-20260107-0333,0.06,0.983,0.00152,510,128,500,0
Step4_DQNAgent-20260107-0339,0.06,0.983,0.00152,511,128,500,0
Step4_DQNAgent-20260107-0354,0.06,0.983,0.00152,512,128,132.1857143,6.185912237
Step4_DQNAgent-20260107-0358,0.06,0.983,0.00152,513,128,500,0
Step4_DQNAgent-20260107-0410,0.06,0.983,0.00152,514,128,88.7,29.26497175
Step4_DQNAgent-20260107-0412,0.06,0.983,0.00152,515,128,354.0571429,108.8738307
Step4_DQNAgent-20260107-0433,0.06,0.983,0.00152,516,128,500,0
Step4_DQNAgent-20260107-0434,0.06,0.983,0.00152,517,128,500,0
Step4_DQNAgent-20260107-0453,0.06,0.983,0.00152,518,128,500,0
Step4_DQNAgent-20260107-0509,0.06,0.983,0.00152,519,128,500,0
Step4_DQNAgent-20260107-0514,0.06,0.983,0.00152,520,128,29.54285714,13.07088992
Step4_DQNAgent-20260107-0521,0.06,0.983,0.00152,501,256,314.0571429,65.70646537
Step4_DQNAgent-20260107-0525,0.06,0.983,0.00152,502,256,500,0
Step4_DQNAgent-20260107-0536,0.06,0.983,0.00152,503,256,500,0
Step4_DQNAgent-20260107-0539,0.06,0.983,0.00152,504,256,255.6142857,60.7832902
Step4_DQNAgent-20260107-0556,0.06,0.983,0.00152,505,256,500,0
Step4_DQNAgent-20260107-0602,0.06,0.983,0.00152,506,256,203.0714286,4.431450677
Step4_DQNAgent-20260107-0620,0.06,0.983,0.00152,507,256,500,0
Step4_DQNAgent-20260107-0620,0.06,0.983,0.00152,508,256,14.55714286,10.07916623
Step4_DQNAgent-20260107-0629,0.06,0.983,0.00152,509,256,211.4857143,10.42077987
Step4_DQNAgent-20260107-0637,0.06,0.983,0.00152,510,256,500,0
Step4_DQNAgent-20260107-0651,0.06,0.983,0.00152,511,256,500,0
Step4_DQNAgent-20260107-0659,0.06,0.983,0.00152,512,256,395.3714286,64.30866892
Step4_DQNAgent-20260107-0712,0.06,0.983,0.00152,513,256,500,0
Step4_DQNAgent-20260107-0718,0.06,0.983,0.00152,514,256,100.8142857,34.47081285
Step4_DQNAgent-20260107-0733,0.06,0.983,0.00152,515,256,500,0
Step4_DQNAgent-20260107-0743,0.06,0.983,0.00152,516,256,226.9571429,94.92529931
Step4_DQNAgent-20260107-0753,0.06,0.983,0.00152,517,256,500,0
Step4_DQNAgent-20260107-0755,0.06,0.983,0.00152,518,256,500,0
Step4_DQNAgent-20260107-0811,0.06,0.983,0.00152,519,256,194.5285714,4.354706579
Step4_DQNAgent-20260107-0821,0.06,0.983,0.00152,520,256,15.85714286,10.32512292
Step4_DQNAgent-20260107-0828,0.015,0.983,0.00304,501,64,500,0
Step4_DQNAgent-20260107-0839,0.015,0.983,0.00304,502,64,473.5142857,95.50089646
Step4_DQNAgent-20260107-0844,0.015,0.983,0.00304,503,64,500,0
Step4_DQNAgent-20260107-0857,0.015,0.983,0.00304,504,64,500,0
Step4_DQNAgent-20260107-0857,0.015,0.983,0.00304,505,64,500,0
Step4_DQNAgent-20260107-0913,0.015,0.983,0.00304,506,64,500,0
Step4_DQNAgent-20260107-0924,0.015,0.983,0.00304,507,64,500,0
Step4_DQNAgent-20260107-0930,0.015,0.983,0.00304,508,64,500,0
Step4_DQNAgent-20260107-0940,0.015,0.983,0.00304,509,64,89.55714286,2.707849512
Step4_DQNAgent-20260107-0952,0.015,0.983,0.00304,510,64,421.0285714,165.3658258
Step4_DQNAgent-20260107-0955,0.015,0.983,0.00304,511,64,500,0
Step4_DQNAgent-20260107-1009,0.015,0.983,0.00304,512,64,500,0
